gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3441423777							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL101-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL101-18	Mart-07-18-001		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3441422751							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL109-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL109-18	Mart-07-18-009		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3436703583	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/231257474	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:231257474					104																																					2021-12-30									casual observation									Europe					BE	Antwerp		Antwerpen														51.19611	4.43139	WGS84	5																																										approved on expert judgement		https://waarnemingen.be/species/561245								Procambarus virginalis								Animalia																species		Lyko, 2017	Marmerkreeft	ICZN			
3436699419	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/230740417	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:230740417					1																																					2021-08-18									casual observation									Europe					BE	East Flanders		Sint-Niklaas														51.15247	4.06759	WGS84	5																																										unverified		https://waarnemingen.be/species/10083								Procambarus clarkii								Animalia																species		(Girard, 1852)	Rode Amerikaanse rivierkreeft	ICZN			
3436698706	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/231837413	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:231837413					5																																					2022-01-04									casual observation									Europe					BE	Limburg		Zonhoven														50.98240	5.32570	WGS84	2																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
3436674391	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/230695238	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:230695238					1																																					2021-12-16									casual observation									Europe					BE	Antwerp		Dessel														51.23713	5.07972	WGS84	3																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
3421652794			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2019-06-27-BERW_40240-2019023-471	2019023		DEMNA-DNE : Hydrobiology unit		3									introduced																												2019-06-27							27-6-2019 00:00:00															Belgium																		49.78587	5.07467	WGS84	1000			Lmb 200838 52945			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421652622			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-18-BERW_11211-2017060-471	2017060		DEMNA-DNE : Hydrobiology unit		1									introduced																												2017-07-18							18-7-2017 00:00:00															Belgium																		50.10682	5.64623	WGS84	1000			Lmb 241380 89188			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421652605			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-17-BERW_04287-2017057-471	2017057		DEMNA-DNE : Hydrobiology unit		2									introduced																												2017-07-17							17-7-2017 00:00:00															Belgium																		50.39366	5.53735	WGS84	1000			Lmb 233090 120961			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421651839			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2019-07-03-BERW_50007-2019031-471	2019031		DEMNA-DNE : Hydrobiology unit		4									introduced																												2019-07-03							3-7-2019 00:00:00															Belgium																		49.74544	5.6403	WGS84	1000			Lmb 241645 48992			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421651786			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2019-06-17-BERW_03570-2019007-471	2019007		DEMNA-DNE : Hydrobiology unit		3									introduced																												2019-06-17							17-6-2019 00:00:00															Belgium																		49.71036	5.32544	WGS84	1000			Lmb 219004 44750			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421651001			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2020-09-30-BERW_03190-20200282-456	20200282		DEMNA-DNE : Hydrobiology unit		1									introduced																												2020-09-30							30-9-2020 00:00:00															Belgium																		50.21574	4.82691	WGS84	1000			Lmb 182700 100617			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Orconectes limosus								Animalia																species							
3421650725			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2018-07-23-BERW_15054-2018031-471	2018031		DEMNA-DNE : Hydrobiology unit		2									introduced																												2018-07-23							23-7-2018 00:00:00															Belgium																		50.52636	5.83233	WGS84	1000			Lmb 253770 136090			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421649651			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-08-04-BERW_02420-2017073-456	2017073		DEMNA-DNE : Hydrobiology unit		1									introduced																												2017-08-04							4-8-2017 00:00:00															Belgium																		50.61488	3.79282	WGS84	1000			Lmb 109240 145070			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Orconectes limosus								Animalia																species							
3421649580			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-04-BERW_50001-2017046-471	2017046		DEMNA-DNE : Hydrobiology unit		1									introduced																												2017-07-04							4-7-2017 00:00:00															Belgium																		50.28054	5.54796	WGS84	1000			Lmb 234044 108392			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421648903			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2019-10-02-BERW_40048-2019085-456	2019085		DEMNA-DNE : Hydrobiology unit		2									introduced																												2019-10-02							2-10-2019 00:00:00															Belgium																		50.48789	3.50304	WGS84	1000			Lmb 88568 131144			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Orconectes limosus								Animalia																species							
3421648704			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2018-07-23-BERW_15057-2018032-471	2018032		DEMNA-DNE : Hydrobiology unit		1									introduced																												2018-07-23							23-7-2018 00:00:00															Belgium																		50.55359	5.80467	WGS84	1000			Lmb 251750 139080			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421648640			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-31-BERW_01281-2017069-456	2017069		DEMNA-DNE : Hydrobiology unit		1									introduced																												2017-07-31							31-7-2017 00:00:00															Belgium																		50.7382	3.86296	WGS84	1000			Lmb 114297 158751			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Orconectes limosus								Animalia																species							
3421648631			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-18-BERW_11221-2017062-471	2017062		DEMNA-DNE : Hydrobiology unit		2									introduced																												2017-07-18							18-7-2017 00:00:00															Belgium																		50.13666	5.72207	WGS84	1000			Lmb 246744 92603			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421648610			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-13-BERW_40201-2017052-471	2017052		DEMNA-DNE : Hydrobiology unit		3									introduced																												2017-07-13							13-7-2017 00:00:00															Belgium																		50.07501	5.51861	WGS84	1000			Lmb 232307 85501			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421647834			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2019-07-02-BERW_04809-2019028-471	2019028		DEMNA-DNE : Hydrobiology unit		4									introduced																												2019-07-02							2-7-2019 00:00:00															Belgium																		49.75237	5.80679	WGS84	1000			Lmb 253628 49982			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421647555			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-06-27-BERW_40167-2017038-471	2017038		DEMNA-DNE : Hydrobiology unit		1									introduced																												2017-06-27							27-6-2017 00:00:00															Belgium																		50.30956	4.39737	WGS84	1000			Lmb 152039 110951			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421646853			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2019-07-04-BERW_50086-2019036-471	2019036		DEMNA-DNE : Hydrobiology unit		2									introduced																												2019-07-04							4-7-2019 00:00:00															Belgium																		49.78278	5.60796	WGS84	1000			Lmb 239245 53105			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
3421645622			En	CC-BY				DEMNA-DNE					DEMNA-DNE	DEMNA-DNE-AQUABIO-MI	DEMNA-DNE : Occurrences of benthic macroinvertebrates in running waters of Wallonia, Belgium		PreservedSpecimen				2017-07-18-BERW_50090-2017059-471	2017059		DEMNA-DNE : Hydrobiology unit		1									introduced																												2017-07-18							18-7-2017 00:00:00															Belgium																		50.14023	5.67182	WGS84	1000			Lmb 243145 92936			Lambert 72																																DEMNA-DNE : Hydrobiology unit														Pacifastacus leniusculus								Animalia																species							
